iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio,regime_viterbi,p_regime1,p_regime2,p_regime3
LUX,Luxembourg,2023,25.3890659425,48.564786231700005,70256936375.5582,EU,0.4772124431605624,23.175720289200004,0.03514048718562481,9.943999435532628e-4,35.338384131497676,END,1,0.5875674664302983,0.28506468894493486,0.1273678446247669
LUX,Luxembourg,2024,26.204383804499997,49.7992042315,70508886559.2138,EU,0.47379914581195914,23.594820427,0.02541796424081127,0.00358612539420748,7.087862650276477,END,1,0.7311508437322045,0.2456703198321635,0.023178836435632046
LVA,Latvia,1995,13.770240133,16.2556599618,11584507029.7279,EU,0.1528956581671008,2.4854198287999996,-0.03095299775223458,-0.00944760634359258,3.276279369242249,RND,2,0,1,0
LVA,Latvia,1996,16.408407639,18.6871925614,11850946177.8588,EU,0.121943674252441,2.2787849224,0.14958067561169355,0.02299961038024071,6.5036178065086006,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
LVA,Latvia,1997,15.737397458,19.7875315716,12937852902.7127,EU,0.20468111946883488,4.050134113600002,0.0588819859689809,0.09171476340720996,0.6420120794244127,WD,2,0,1,0
LVA,Latvia,1998,16.3298448774,20.5374515697,13785282610.3782,EU,0.2048748199366521,4.207606692300001,0.03789861284043745,0.06550002647563095,0.5786045423132384,WD,2,0,1,0
LVA,Latvia,1999,18.116567533100003,22.4992685299,14173807644.0021,EU,0.19479304364831615,4.382700996799997,0.09552387517711174,0.02818404559449508,3.389288981130852,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
LVA,Latvia,2000,17.738350052999998,21.807696087,15001703493.7099,EU,0.18660137310083935,4.069346034000002,-0.03073755228890874,0.05841026423539329,-0.5262354603471137,SD,1,0.3084666139446441,0.6915333860553559,0
LVA,Latvia,2001,16.2440536411,20.7496594139,15970900289.3453,EU,0.2171411917142957,4.505605772799999,-0.04851666443254934,0.06460578267273298,-0.7509647345086017,SD,1,0.36150215104527067,0.6384978489547293,0
LVA,Latvia,2002,19.036442314,24.4071511078,17195147700.3185,EU,0.2200465253023176,5.370708793800002,0.17626755316522832,0.07665487785869746,2.299495584483911,END,1,0.44347213206256697,0.5424689796779754,0.01405888825945766
LVA,Latvia,2003,18.6771253194,29.8905661529,18644549495.6873,EU,0.3751498307572894,11.213440833499998,0.2246642805987962,0.08429132570591145,2.665330966351621,END,1,0.5322353649817658,0.4508917878131371,0.016872847205097043
LVA,Latvia,2004,21.9242706749,28.4916221655,20271313178.6916,EU,0.2305011435450063,6.5673514906,-0.0468021910406094,0.08725143417279073,-0.5364059798481183,SD,1,0.5997217658808897,0.40027823411911034,0
LVA,Latvia,2005,23.5380960883,39.8014603547,22625890637.9303,EU,0.408612249939204,16.263364266399996,0.39695311567394287,0.1161531785574572,3.4174967969351187,END,1,0.6693678718858479,0.3094119263586416,0.021220201755510586
LVA,Latvia,2006,25.2215549072,39.1576382117,25527665150.2661,EU,0.3558969320150673,13.936083304499997,-0.01617584222444177,0.1282501784690514,-0.12612724923689078,SD,1,0.7330412467396319,0.2669587532603681,0
LVA,Latvia,2007,37.0615324455,50.8040552816,28186253353.8682,EU,0.2705005094559294,13.7425228361,0.29742388973858347,0.10414537279271636,2.8558531383871957,END,1,0.7788649224950284,0.1964436163670621,0.02469146113790953
LVA,Latvia,2008,28.673835257399997,43.159190121499996,27231101091.0587,EU,0.33562619741754707,14.485354864100008,-0.1504774592840188,-0.03388716658499827,4.440544148374879,RND,3,0.2893135071120676,0.029627788567565396,0.681058704320367
LVA,Latvia,2009,21.2346647182,29.8838647447,22863227157.4637,EU,0.2894270905182692,8.6492000265,-0.30758977032302603,-0.1604001953130418,1.9176396245822809,RND,3,0.05753408929470733,0.01636460984969504,0.9261013008555976
LVA,Latvia,2010,19.6028367215,30.3511397482,22026145287.9415,EU,0.35413177613329777,10.748303026699997,0.01563636455632384,-0.03661258595547533,-0.4270762129541812,SND,3,0,0.21063435599775115,0.7893656440022487
LVA,Latvia,2011,24.0320229951,36.0909816453,22694935010.9107,EU,0.33412664606118836,12.058958650199996,0.1891145421463259,0.03036344826688026,6.228361827816758,END,2,0.5795418989996128,0.2906117922818938,0.12984630871849334
LVA,Latvia,2012,23.7740889661,36.8888254853,24352854611.1188,EU,0.35552057694073647,13.114736519199996,0.02210645994174298,0.07305240572008892,0.3026109780209998,WD,2,0,1,0
LVA,Latvia,2013,24.8127522559,36.085940538900005,24863312429.9055,EU,0.3123983500124573,11.273188283000009,-0.02176499077532149,0.02096090281562463,-1.0383613228289708,SD,2,0.23601510906751916,0.7639848909324808,0
LVA,Latvia,2014,27.3977137726,36.6167645604,25384188823.064,EU,0.2517713101765999,9.2190507878,0.01470999546008165,0.02094959771056058,0.7021612378106155,WD,2,0,1,0
LVA,Latvia,2015,27.0042736266,34.8103380854,26344565876.8902,EU,0.2242455801391364,7.806064458799998,-0.04933331758518068,0.03783367120849679,-1.3039526963511083,SD,1,0.23601510906751916,0.7639848909324808,0
LVA,Latvia,2016,25.7017599612,33.4919092787,27016796481.3321,EU,0.23259794634802547,7.790149317499999,-0.03787463377877873,0.02551686019740366,-1.4842983613882268,SD,1,0.28166761477982616,0.7183323852201738,0
LVA,Latvia,2017,26.3950806466,37.3352396291,27935083541.205,EU,0.29302501045079604,10.940158982500002,0.11475399382036014,0.03398948726239301,3.3761613682042033,END,1,0.35740617337055325,0.6312633887250688,0.011330437904377832
LVA,Latvia,2018,28.1382420285,39.1532508397,29139005429.8548,EU,0.2813306321944326,11.0150088112,0.04869424245460033,0.04309712862945199,1.129872082042221,EC,1,0.2052749110310336,0.7947250889689663,0
LVA,Latvia,2019,29.4435448972,41.9614692516,29335802338.5259,EU,0.2983194959009375,12.517924354400002,0.07172376116091406,0.00675372771884209,10.619877517539438,END,1,0.26932580366629666,0.7221360693458301,0.008538126987873259
LVA,Latvia,2020,30.2798349057,40.6762909828,28318076614.1623,EU,0.2555900704293847,10.396456077099998,-0.03062758029501073,-0.0346922750780554,0.8828357386795945,RC,3,0.32792760542471017,0,0.6720723945752899
LVA,Latvia,2021,30.212742388099997,42.4398207517,30284070900.4111,EU,0.2881039115394997,12.2270783636,0.04335522552057929,0.06942541730625783,0.6244863510049274,WD,2,0,1,0
LVA,Latvia,2022,31.3567617853,41.472412229099994,30862052747.7596,EU,0.243912757905655,10.115650443799993,-0.02279483054982629,0.01908534190298231,-1.1943632273239146,SD,2,0.23601510906751916,0.7639848909324808,0
LVA,Latvia,2023,32.3615716315,44.2498856628,30571453786.1231,EU,0.2686631581806384,11.888314031299998,0.06697159109908561,-0.00941606068823782,-7.112485073799907,SND,2,0,0.8939685858594858,0.10603141414051422
LVA,Latvia,2024,33.3776244928,45.635899359,30557357896.8573,EU,0.2686103492728144,12.258274866199995,0.03132242435069605,-4.610801097132921e-4,-67.93271644307733,SND,2,0,0.8831792506912041,0.11682074930879595
MLT,Malta,1995,5.0599336608,6.5071490480000005,4656139454.16571,EU,0.22240390938099203,1.4472153872000009,0.04342536679505881,0.063424925876946,0.6846735127339467,WD,2,0,1,0
MLT,Malta,1996,5.6150385732000005,6.5190111002,4832017470.45867,EU,0.13866712498346048,0.9039725269999996,0.00182292615590932,0.03777335666688555,0.04825957544587025,WD,2,0,1,0
MLT,Malta,1997,5.5786333957,6.2344353931,5086035706.66143,EU,0.10519027883837134,0.6558019974000002,-0.04365320180100161,0.05256980914405686,-0.8303853963285065,SD,2,0.23601510906751916,0.7639848909324808,0
MLT,Malta,1998,6.2516021969999995,7.4827879582,5346725602.26102,EU,0.1645357008748067,1.2311857612000008,0.20023506322346724,0.05125600971659538,3.906567528970876,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
MLT,Malta,1999,6.333650726599999,7.5003632297,5599089764.8863,EU,0.15555413349583436,1.1667125031000012,0.0023487597935659,0.04719975951609725,0.04976211357104204,WD,2,0,1,0
MLT,Malta,2000,7.2563101714,8.0785230078,6701061697.46334,EU,0.10177761895412492,0.8222128363999994,0.07708423717542079,0.19681269257154288,0.3916629368169438,WD,2,0,1,0
MLT,Malta,2001,8.0844432047,8.150503711199999,6650321051.9369,EU,0.008105082684549,0.0660605064999995,0.00891013163303496,-0.00757203079411242,-1.1767162436744143,SND,2,0,1,1.86768988559133e-20
MLT,Malta,2002,7.8261823587,7.8292876223,6832615339.53483,EU,3.9662147436703263e-4,0.00310526360000018,-0.03941058126979326,0.02741135144818864,-1.4377467431434336,SD,2,0.23601510906751916,0.7639848909324808,0
MLT,Malta,2003,8.1470433716,8.850046221200001,7084965036.70896,EU,0.07943493536971366,0.7030028496000007,0.1303769446395858,0.03693310462159131,3.5300835382077973,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
MLT,Malta,2004,8.564920779,8.9416932264,7113825958.52369,EU,0.04213658843580034,0.3767724474000005,0.01035553972367525,0.00407354470561182,2.5421446116472453,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
MLT,Malta,2005,9.4632431309,9.4346400909,7318792018.88191,EU,-0.0030317044131431,-0.02860303999999836,0.05512902892313438,0.0288123523900149,1.913381739084924,END,2,0.47461060490359513,0.5103433595539689,0.015046035542435993
MLT,Malta,2006,9.053356917,9.3648260661,7489772865.91576,EU,0.03325946973297204,0.31146914910000056,-0.00739975495910426,0.02336189450290874,-0.3167446440691245,SD,2,0.5413698151543163,0.45863018484568374,0
MLT,Malta,2007,9.1949704082,9.6742500966,7866987912.46552,EU,0.04954179224376701,0.4792796884000001,0.03304108675548108,0.05036401681369792,0.6560455032350521,WD,2,0,1,0
MLT,Malta,2008,9.4010267969,9.3166259309,8213969014.31483,EU,-0.00905916655085088,-0.0844008659999993,-0.03696660331591856,0.04410596605843338,-0.8381315867096912,SD,2,0.23601510906751916,0.7639848909324808,0
MLT,Malta,2009,7.6040331061,7.512843453,8099363633.43337,EU,-0.01213783485180796,-0.09118965310000073,-0.1936089836898445,-0.01395249734710863,13.876296040290304,RND,2,0.21420768466123058,0.28153653541649754,0.5042557799222719
MLT,Malta,2010,7.7207824848,10.2216590803,8601309578.86681,EU,0.24466444985627528,2.5008765955000003,0.36055797571801207,0.0619735041110461,5.817937534594668,END,2,0.4701414469760207,0.42794531549586223,0.101913237528117
MLT,Malta,2011,9.2581670831,8.9310458181,8686651936.95873,EU,-0.03662743106043013,-0.3271212650000006,-0.12626260101820205,0.00992201911922863,-12.725494629768267,SD,2,0.5823640577760628,0.41763594222393724,0
MLT,Malta,2012,9.339418139,8.500015677999999,9042950074.18784,EU,-0.09875304855878908,-0.8394024610000024,-0.04826200076439632,0.04101673922414022,-1.176641577982677,SD,2,0.6389784733500373,0.3610215266499627,0
MLT,Malta,2013,8.8424874005,8.934303641100001,9611962674.48564,EU,0.0102768211478312,0.09181624060000182,0.05109260730236535,0.06292333758670053,0.8119818379304197,EC,2,0.446737190374249,0.5532628096257509,0
MLT,Malta,2014,8.6523555575,7.6046578649,10345486496.085,EU,-0.1377705231731391,-1.0476976926,-0.14882478026416102,0.07631363608459,-1.9501728380390089,SD,2,0.5061459023636368,0.4938540976363632,0
MLT,Malta,2015,8.7174320109,8.3241923652,11340795042.0881,EU,-0.04724057643645666,-0.3932396456999996,0.09461760319567798,0.09620703157649976,0.983479083027752,EC,2,0.3186004614194866,0.6813995385805134,0
MLT,Malta,2016,7.991811008,7.069633743700001,11803273067.5598,EU,-0.13044201407488526,-0.9221772642999992,-0.1507123533983656,0.0407800355932141,-3.695738642843277,SD,2,0.37243996486132774,0.6275600351386722,0
MLT,Malta,2017,11.4422756164,8.198259792,13334316042.9201,EU,-0.3956956606285599,-3.2440158244,0.15964420353540346,0.12971342496245636,1.230745418846277,END,2,0.4548204019943281,0.5307609485631006,0.01441864944257138
MLT,Malta,2018,11.5112317517,9.2759784552,14292948664.8282,EU,-0.24097223891749625,-2.2352532965000016,0.13145700313762398,0.07189214796038147,1.828530748727492,END,2,0.5435071420796312,0.4392626744967199,0.017230183423648984
MLT,Malta,2019,12.6900739446,9.4142586604,14876823596.3021,EU,-0.34796316973734126,-3.2758152842,0.01490734436996034,0.04085055821341383,0.3649238840771903,WD,2,0,1,0
MLT,Malta,2020,12.3143827947,9.6086887176,14362489738.4331,EU,-0.2815882745940189,-2.7056940771000004,0.02065272096440771,-0.03457282762947101,-0.5973685804861,SND,2,0,1,1.86768988559133e-20
MLT,Malta,2021,12.9571953673,10.3719342987,16288744391.3981,EU,-0.2492554420561682,-2.5852610686000013,0.07943285535954364,0.13411704293932175,0.5922651858308661,WD,2,0,1,0
MLT,Malta,2022,13.4229764006,10.5172137775,16693210193.3434,EU,-0.276286351554101,-2.9057626230999993,0.01400698024265444,0.0248309993837765,0.5640924888349844,WD,2,0,1,0
MLT,Malta,2023,13.8480489529,10.9489859714,18466282602.6508,EU,-0.26477913014709137,-2.8990629814999984,0.04105385732709098,0.10621518502261668,0.3865158952399252,WD,2,0,1,0
MLT,Malta,2024,14.2768858998,11.2892703266,19721971907.7513,EU,-0.26464204388484885,-2.9876155731999994,0.03107907491057721,0.0679990300224394,0.4570517388309987,WD,2,0,1,0
NLD,Netherlands,1995,220.3817617173,405.7075587774,524315389158.098,EU,0.4567965103203387,185.32579706010003,0.04435485669124399,0.03116035889828436,1.4234385693704603,END,2,0,1,0
NLD,Netherlands,1996,212.8788658502,396.8058584635,542250002539.882,EU,0.4635188435107706,183.9269926133001,-0.02194117442801725,0.03420577338113593,-0.6414465237648316,SD,2,0.23601510906751916,0.7639848909324808,0
NLD,Netherlands,1997,220.4424716907,397.8317098446,565287382969.544,EU,0.44589014340559063,177.38923815390004,0.00258527277059948,0.04248479542970135,0.06085171752509151,WD,2,0,1,0
NLD,Netherlands,1998,209.4314094765,399.3107381387,591560723040.107,EU,0.4755177122140043,189.8793286622,0.00371772349337791,0.04647784624617854,0.079989151685005,WD,2,0,1,0
NLD,Netherlands,1999,285.7041967559,475.5528237826,621395031368.011,EU,0.3992166958795932,189.8486270267,0.19093422330510285,0.05043321364302478,3.785882546699663,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
NLD,Netherlands,2000,282.1442928866,457.739031411,647616371669.345,EU,0.38361320856366954,175.59473852440004,-0.03745912437215099,0.04219753776210165,-0.8877087706712993,SD,2,0.3084666139446441,0.6915333860553559,0
NLD,Netherlands,2001,241.1976290607,456.8339485276,662664228363.74,EU,0.4720234128000059,215.6363194669,-0.00197729016162337,0.02323575708193807,-0.08509686835899964,SD,2,0.36150215104527067,0.6384978489547293,0
NLD,Netherlands,2002,227.6224722526,451.8822438476,664292962005.237,EU,0.4962792290432039,224.25977159499996,-0.01083917842787206,0.00245785659129173,-4.410012555767337,SD,2,0.4181426151424708,0.5818573848575291,0
NLD,Netherlands,2003,216.5205460735,476.5105396461,664942855515.362,EU,0.5456122623556073,259.98999357259993,0.0545015789706622,9.783236422725738e-4,55.709150444385706,END,2,0.5011464550110668,0.4829662738319941,0.015887271156939112
NLD,Netherlands,2004,207.009222908,478.3575945288,678350164553.838,EU,0.5672500546125712,271.3483716208,0.00387620992406961,0.02016309962167298,0.19224276013114253,WD,2,0,1,0
NLD,Netherlands,2005,177.67343963119998,472.5988121938,692147558366.871,EU,0.6240501773450482,294.9253725626,-0.01203865560172123,0.02033963361991329,-0.5918816349737452,SD,1,0.23601510906751916,0.7639848909324808,0
NLD,Netherlands,2006,240.8440395639,496.5945981968,716631413729.704,EU,0.5150087406539736,255.7505586329,0.05077411407703668,0.03537375096807812,1.435361325488386,END,1,0.30547934269574595,0.6848363961432254,0.009684261161028605
NLD,Netherlands,2007,233.0476882128,534.0301216763,744474740255.869,EU,0.5636057241841111,300.98243346350006,0.07538447581877314,0.0388530644801832,1.9402453018145476,END,1,0.38694879728888393,0.6007842088914267,0.012266993819689315
NLD,Netherlands,2008,257.2760451392,526.4209991457,760233900200.237,EU,0.5112732099275688,269.1449540065,-0.01424848940489598,0.02116815936421397,-0.6731095113061129,SD,1,0.4497957603975743,0.5502042396024257,0
NLD,Netherlands,2009,212.5020753033,463.0215632982,732369119343.411,EU,0.541053609275553,250.51948799490003,-0.12043485337854576,-0.03665290491450957,3.285820146028042,RND,1,0.25969199234230167,0.1289798550508707,0.6113281526068277
NLD,Netherlands,2010,229.1194436715,459.4554802233,742031413974.447,EU,0.5013239507772426,230.33603655179996,-0.00770176457765389,0.01319320323022156,-0.583767599365977,SD,1,0.6443667542879371,0.3556332457120629,0
NLD,Netherlands,2011,229.8319626869,488.8593073239,755190192159.834,EU,0.5298607201629448,259.027344637,0.0639971191252511,0.01773345162694163,3.608836027613662,END,1,0.7072456917613161,0.2703333094124208,0.02242099882626303
NLD,Netherlands,2012,208.5038062976,452.6704109316,747805361887.684,EU,0.5393915721849432,244.166604634,-0.07402722184099199,-0.00977876877747777,7.570198613499249,RND,3,0.2849613297439771,0.04422521272303128,0.6708134575329916
NLD,Netherlands,2013,193.3301384979,464.9785092351,747579281182.565,EU,0.5842170451792871,271.64837073719997,0.02718997753391882,-3.0232560053905386e-4,-89.93607384038411,SND,3,0,0.21063435599775115,0.7893656440022487
NLD,Netherlands,2014,208.7814800511,453.6496509876,759634819525.581,EU,0.5397737447905437,244.86817093650004,-0.02436426205188749,0.01612610012940159,-1.510858909245257,SD,2,0.6367631714289467,0.3632368285710533,0
NLD,Netherlands,2015,215.7667207956,459.8891737687,775743675302.734,EU,0.5308288755148663,244.1224529731,0.01375405616981405,0.02120605238608402,0.6485910682197426,WD,2,0,1,0
NLD,Netherlands,2016,188.3531858616,448.6702085854,794549918521.022,EU,0.5801968076831897,260.31702272379994,-0.02439493213411136,0.02424285729554782,-1.0062729750338246,SD,2,0.23601510906751916,0.7639848909324808,0
NLD,Netherlands,2017,179.7893388255,463.5547286562,816650691531.918,EU,0.6121507823969528,283.7653898307,0.0331747456951264,0.02781546193099415,1.192672829860881,EC,2,0.12352679706873655,0.8764732029312634,0
NLD,Netherlands,2018,187.773176319,516.2737841095,835096710412.613,EU,0.6362914753789358,328.50060779049994,0.11372779133572292,0.02258740373573065,5.035009453336097,END,2,0.25880748897157363,0.7364415067760369,0.004751004252389503
